begin_AOI_fix, final_AOI_fix, AOI, game, round
801903750, 801903750, 4_0, 3, 6
801903767, 801903767, 3_5, 3, 6
801903783, 801903783, 4_0, 3, 6
801903800, 801903817, 3_5, 3, 6
801903833, 801903900, 4_0, 3, 6
801903933, 801904000, 4_0, 3, 6
801908412, 801908412, 2_3, 3, 7
801908429, 801908462, 3_3, 3, 7
801908496, 801908546, 3_3, 3, 7
801908762, 801908795, 3_5, 3, 7
801909145, 801909411, 4_0, 3, 7
801909428, 801909428, 3_5, 3, 7
801909445, 801909445, 4_0, 3, 7
801909461, 801909461, 3_5, 3, 7
801909478, 801909544, 4_0, 3, 7
801914389, 801914422, 3_3, 3, 8
801914456, 801914456, 3_3, 3, 8
801914922, 801914922, 1_5, 3, 8
801914955, 801914972, 1_5, 3, 8
801915005, 801915005, 1_5, 3, 8
801915221, 801915454, 4_0, 3, 8
801920483, 801920733, 2_3, 3, 9
801920849, 801920849, 3_4, 3, 9
801920866, 801920866, 3_5, 3, 9
801920883, 801920883, 3_4, 3, 9
801920916, 801920933, 3_5, 3, 9
801921349, 801921349, 4_0, 3, 9
801921365, 801921365, 3_5, 3, 9
801921382, 801921532, 4_0, 3, 9
801921549, 801921549, 3_4, 3, 9
801921765, 801921815, 1_4, 3, 9
801921865, 801921865, 1_4, 3, 9
801921898, 801921931, 1_3, 3, 9
801921965, 801922148, 1_3, 3, 9
801922264, 801922264, 1_2, 3, 9
801922281, 801922298, 1_3, 3, 9
801922331, 801922331, 1_3, 3, 9
801922447, 801922764, 2_3, 3, 9
801926677, 801926710, 2_3, 3, 10
801926727, 801926727, 2_4, 3, 10
801926894, 801927143, 2_3, 3, 10
801927493, 801927659, 1_4, 3, 10
801927926, 801927926, 4_0, 3, 10
801927976, 801927976, 3_5, 3, 10
